貼文編號,粉絲專頁編號,粉絲專頁名稱,標題,說明,期間（秒）,發佈時間,說明文字類型,永久連結,多文發佈貼文,是分享的貼文,貼文類型,語言,自訂標籤,贊助內容狀態,資料留言,日期,觸及人數,心情、留言和分享,心情,留言,分享,總點擊次數,符合目標廣告受眾的用戶瀏覽情形（Photo Click）,其他點擊次數,連結點擊次數,,,,,,,
1.44E+15,4.94E+14,MindDuo親子共讀,"#文末領取勞作學習單

“所有的輸家都是贏家！！”

爸媽們可能常常會遇到
孩子「輸了就哭鬧」、「試沒幾次就放棄」的困擾😵‍💫
堅持度高的孩子自我要求高，
因此比較在意輸贏；
而堅持度低的孩子，
則是較害怕承認失敗😣
所以從小培養孩子的運動家精神非常重要⚠

《不怕輸的才是贏家》
敘述一場可愛的森林大賽的故事🌳
參與比賽的小動物們，
都想獲得比賽冠軍👑
但冠軍只有1個，
大家會乖乖認輸嗎？
究竟比賽中又會發生什麼事呢？

不少孩子在面對失敗時，
總會開始哭鬧、耍脾氣😠
許多孩子還不知道怎麼面對失敗，
然而「不經一番寒徹骨，焉得梅花撲鼻香」，
人生總是會經歷些挫折，
因此可以從小開始培養孩子的挫折耐受力☺️

在與孩子共讀這本繪本時，
可以告訴孩子每個人自己的天分，
即使比賽內容不是自己所擅長的，
還是要在比賽中盡力享受過程💪
因為其實過程中所得到的收穫，
比輸贏還重要喔！

【勞作學習單領取方法】
這次的勞作學習單也是由 Fairykids x 親子玩學趣 提供
延伸今天《不怕輸的才是贏家》的故事
要給大家領取的是 獎盃獎牌創作教具
讓孩子能夠自己設計獎盃以及獎牌
只要完成以下幾個步驟：
❶ 按讚 MindDuo親子共讀 和 Fairykids x 親子玩學趣 
❷ 回覆孩子做出獎盃獎牌後想送給誰
小編就會私訊學習單連結給你呦😆

📢7/28直播預告‼
明天上午10:00會有第二次的直播活動，
想參加的家長們記得要按讚開啟通知，
也可以先準備好明天的學習單、色筆以及鉛筆哦～
另外明天的直播上線人數如果達一定數字，
也會舉辦抽獎活動，
大家敬請期待🤩🤩
＃MindDuo3到6歲書單推薦",,0,07/27/2022 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02AevvCKHKVS5jyQrMKG94C2kMnta3AHXhwu6pyGp3TJtyAGavpATpatsVCYhTZGmWl,0,0,相片,,,,,總期間,61,298,152,135,11,4,2,2,,,,,,,,
5.97E+14,4.94E+14,MindDuo親子共讀,MindDuo親子共讀的影片,,1960,07/27/2022 18:59,N/A,https://www.facebook.com/MindDuoRead/videos/597007741770870/,0,0,直播,,,,,總期間,3827,389,218,143,28,842,,687,,155,92819.182,24.548,2,0,0,0
7.59E+14,1.00E+14,MindDuo親子共讀,"#詳細請見留言
在上週六，MindDuo小編很榮幸受到 
信誼小太陽親子書房 & 和誼‧玩具國的邀約，
前往參與「2023桌遊新品部落客體驗會」🤩
在與一群可愛又有活力的小朋友們共同遊玩時，
看到了一坨又一坨新鮮的膠原蛋百（喂😑
除了感嘆小編的青春已經一去不復返（喂喂😑😑
更令人印象深刻的是同時結合教育以及趣味的桌遊！
非常適合孩子的學齡時，用自己的雙手探索無限可能～
就連已經是成年人的小編都玩得不亦樂乎😍
恨不得每種桌遊都帶回家好好自己關起來破關一番～
小編認為這幾款桌遊都可以讓孩子專注沈迷於其中，
不僅培養了專注力與反應力，
更可以減少現代孩子沈迷於智慧型手機遊戲喔🤳
/
#黑白轉轉棋
不同於傳統的五子棋！黑白轉轉棋中的棋子每局都會移動一次，玩家必須要精準預測接下來局勢的走向，讓其子連成一條線獲得勝利！
#躲貓貓
這是小編這次體驗會最喜歡的桌遊～玩家的任務就是讓每隻貓星人都回到他們的箱子裡，在遊戲的過程中必須隨時洞察平面空間的變化，讓箱子對應到正確的貓咪，實際玩起來真的是時間小偷呢！超級有趣～
#彩虹動物公園
玩家在彩虹動物公園中，扮演一名小小攝影師，為了拍攝出正確的照片，必須要移動可愛動物與背景，讓他們都在正確的位置，並且調整拍攝的視角，才能拍出題目要求的正確照片喲～同樣培養了孩子對於空間的敏感度與規劃能力
#變形高塔
這是一款小孩大人都適合玩的遊戲！必須讓不同造型的城堡樓層，疊出一座完整宏偉的城堡，過程中必須不斷構思如何擺放，充分訓練了玩家的邏輯！
/
小手芊大手の彤話世界Wenwen小姐和寶貝們鴨捲媽的育兒生活
魚寶魚媽how好玩
噗噗x磨娘三寶の虧雞every day
#上誼  #和誼玩具國  #FlexiQ  #smartgames",,0,07/27/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid09PYQRLzw4GodkGrdFVZcDtJGvwdyjNqQmZGN6GmbvMiqUpCm6bvMe9JT1FhzGDZdl,0,0,相片,,,,,總期間,7059,90,83,6,1,212,133,79,,,,,,,,
1.44E+15,4.94E+14,MindDuo親子共讀,"#文末領取故事小書勞作
藝術品是獨一無二、漂亮、會說故事……
那麼奶奶也是藝術品囉👵

哈利．布里斯所繪的
《歡迎光臨我的展覽》
是最佳的幼兒藝術鑑賞入門書！
不僅呈現馬諦斯、畢卡索、莫內等名家
用書中插圖展現出不同的風格畫派，
故事還融入了小男孩與奶奶的親情💖
溫暖大小讀者心靈的同時，
也讓孩子發現，
原來生活中的情感及人物，
就是藝術靈感的最佳來源✍️

小編覺得，這本書本身，
也可以說是一個藝術品呀👍

讀完了這本書後，
不妨就來讓孩子動手創作自己的藝術品吧！
今天小編帶來的是同樣由 Fairykids x 親子玩學趣 
為孩子們設計的「故事小書勞作」
可以用這個素材與孩子一起製作自己的小書📖
自己繪製插圖、設計故事內容🖍
任由孩子天馬行空🦄️

【勞作學習單領取方法】
完成以下三個步驟：
❶ 按讚 @MindDuo親子共讀 和 Fairykids x 親子玩學趣 
❷ 留言 @兩位朋友
❸ 回覆你覺得什麼是藝術？
就會收到小編私訊的勞作學習單囉！

快來和小編一起，啟動藝術細胞吧😝
＃MindDuo3到6歲書單推薦",,0,07/28/2022 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0Uk7WGZvKmRKvEqa5aNYBVN4SiBa162ExYmc46af1sGT9Ckcy9LpiQ4tyNkRXoUorl,0,0,相片,,,,,總期間,44,196,93,91,12,2,2,,,,,,,,,
7.60E+14,1.00E+14,MindDuo親子共讀,"#暑假親子同樂必備書籍

做點心好像很困難？
孩子還小應該不懂科學？
別擔心，完全沒這些問題！😼
/
《科學腦養成計畫: 可以吃的實驗圖鑑》
今天要介紹的這本書，
是透過一些簡單的料理，
就能在自家的廚房展開好吃的科學實驗！

👉上下顛倒不會灑出來的「兒童啤酒」
👉放進口中就會冒泡溶解的「碳酸糖」
👉充滿彈性又柔軟的「完整橘子果凍」
👉完美分層的「草莓牛奶布丁」
/
每個食譜背後所隱藏的科學原理，
都會附上詳細的科學知識解說，
另外還有追加各種有趣的小實驗🧪！

再搭配可愛的漫畫與插圖，趣味十足！
趁暑假時間和孩子一起動手做實驗料理吧~~
/
下週就是我們手作活動週啦！
各位粉絲請持續關注我們喲~~

跟著MindDuo 一起動手做料理 ，
讓我們一起為孩子打造快樂的暑假🤩",,0,07/28/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0hnW5aFDPf5KQmVSKiuUYZM1PKFbXmjKMTUaHkFfvhiA4uYYViuTTdQUneFzUYQdml,0,0,相片,,,,,總期間,7672,81,72,5,4,265,48,217,,,,,,,,
1.44E+15,4.94E+14,MindDuo親子共讀,"#文末領取勞作學習單 

「你不需要變得跟我們一樣，我們本來就不一樣。」

馬克斯是隻變色龍，
牠藉由變換不同花色來討朋友們歡心，
不過也在過程中迷失了自我，
開始思考「如果只做自己，朋友還會喜歡自己嗎」🤔

《做我自己》是本討論自我認同議題的繪本📖
適合缺乏自信心的孩子閱讀，
讓孩子了解每個人都有自己的閃光點✨
一段穩固的友情，
絕對不是靠討好以及迎合來維持的‼️

每個人都是獨一無二的。
但是在孩子還小的時候，
總是會擔心自己若是與同儕不同，
會不會不被他人喜歡😣
這時大人的鼓勵與欣賞，
就是培養孩子自信心的好方法，
讓孩子能夠認識自己並發揮自己的潛能🙌

感謝 東雨文化 提供《做我自己》的繪本，
大家要記得填寫闖關卡，
並在明天的同樂會貼文下留言，
就有機會獲得繪本哦！

今天的學習單為『了解自己勞作』。
孩子可以透過本次勞作來好好來認識自己，
知道自己有什麼特質以及擅長的事🤓

【勞作學習單領取方法】
完成以下步驟：
❶ 按讚 @MindDuo親子共讀 和 Fairykids x 親子玩學趣 
❷ 留言 @兩位朋友
❸ 回覆你是怎麼教導孩子自我認同的
就可以到私訊匣領取勞作學習單囉！
快來和小編一起，更加了解自己吧😊
＃MindDuo3到6歲書單推薦",,0,07/29/2022 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0tg4hmWVAFkazu2tVaJei4PCXbFdCPKpoyzmK5ukfyocH1xJCLtgwCzTUsF3ocKhvl,0,0,相片,,,,,總期間,42,181,111,61,9,2,1,1,,,,,,,,
1.01E+15,1.00E+14,MindDuo親子共讀,"小編要來公布元老會員限定抽獎得獎者啦😆
咚...咚...咚...🥁
恭喜『kai*****@gmail.com』
獲得MindDuo 2 親子共讀檯燈一盞
也感謝各位元老會員的協助與參與~
*得獎者會用Email另行通知*",,0,07/29/2024 21:21,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid037jKtfavG8yWtsVMdgMHJyxUGsPmUY29u7tjeoQenyGY8cVjqEPpGbnpEj3CU1WB9l,0,1,相片,,,,,總期間,3745,64,61,2,1,170,10,160,,,,,,,,
1.44E+15,4.94E+14,MindDuo親子共讀,"留言區已開獎!!
--------------------------------------------------------
📢終於迎來MindDuo線上夏令營的最後一天啦～
大家這個禮拜有沒有認真參與呢🧐

這次的活動有好多人領取學習單，
也有許多人來參加直播活動，
大家的支持是我們進步的動力💪
大家給我們的建議我們也都有看到☺️
如果希望以後可以出現什麼活動，
也都可以跟小編說哦😀

夏令營的最後一天是MindDuo同樂會，
謝謝各位粉絲熱情的參與，
今天小編要來檢視大家參與的成果啦🤩
所以只要在留言處上傳完成後的闖關圖就可以參與抽獎喔！

【活動方式】
1. 按讚追蹤 @MindDuo親子共讀 粉專
2. 在闖關圖上填寫每天介紹的繪本
3. 在留言處上傳完成後的闖關圖
活動時間：留言截至8/2 23:59，小編將在8/11前抽出3位幸運粉絲獲得《做我自己》+書架一組！

👀闖關圖要去哪裡領呢？
可以在線上閱讀夏令營活動的第一篇貼文領取，
如果找不到貼文的話，
小編也有在留言區提供貼文連結哦😆

⚠️注意事項：
1. MindDuo親子共讀保留活動辦法修改之權利
2. 請勿標註或使用幽靈帳號，並且按讚粉專後不得取消，抽獎時小編會檢查資格",,0,07/30/2022 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02thNetieHy3SJ7k4RqcMCeEZ7n2uQtNMe1eJZSNaUL3Lxv9BokgWmzfsGSs1HFNX5l,0,0,相片,,,,,總期間,135,227,116,93,18,1,,1,,,,,,,,
7.63E+14,1.00E+14,MindDuo親子共讀,"#MindDuo線上手作料理Part1
《媽媽牌創意遊戲150+》手作小漢堡！","#MindDuo線上手作料理Part1
《媽媽牌創意遊戲150+》手作小漢堡！",85,07/31/2023 05:00,N/A,https://www.facebook.com/reel/1338606640425011/,0,0,連續短片,,,,,總期間,2738,32,28,0,4,0,,,,,,,,,,
7.63E+14,1.00E+14,MindDuo親子共讀,"#活動延長至0814　大家快動起來！！🥳

#MindDuo線上手作料理Part1
#總價值超過10000元的獎品🔥
#文末有驚喜

▍ 手作料理第一彈－元氣小漢堡🍔

今天所要介紹的料理是元氣小漢堡
參考《媽媽牌創意遊戲150＋ 》的食譜

需要的材料和器具有
▪ 漢堡
▪ 起司片--一包
▪ 生菜--些許
▪ 鮪魚罐頭--1罐
▪ 美乃滋--1大匙
▪ 玉米粒--一碗
▪ 德式香腸--一包

▪ 衛生手套
▪ 牙籤
▪ 塑膠刀
▪ 餐具

製作過程的參考步驟如下
👉 https://www.facebook.com/reel/1338606640425011 

只要大家每天跟著小編們一起做，
並且上傳自己的作品到留言處，
就可以抽《科學腦養成計劃》
或《媽媽牌創意遊戲150＋ 》則一！

沒有抽到書的粉絲也別氣餒!!
小編們會在8/7這天，
再挑選3位佳作作品，獲得精選繪本！
1位手作達人，獲得MindDuo R 親子共讀護眼檯燈！(市價: $ 6,490)

爸爸媽媽快帶著小朋友動起來啦！🤩
#MindDuo線上手作料理Part1 在這邊！
👉 https://www.facebook.com/reel/1338606640425011 👈",,0,07/31/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02jNEm6Vw1ticPwr9sDWBAPcY4yBAT5JycufTC9Q26VdXJ4bPYMRttnumDWsAaxiKTl,0,0,相片,,,,,總期間,5391,135,87,38,10,230,137,93,,,,,,,,
1.01E+15,1.00E+14,MindDuo親子共讀,"#SDGs4永續教育
「哇！大自然好奇妙！」
水流的聲音、腳邊的蚯蚓、親子摘的草莓
到戶外，
總有好多好多好奇妙好特別的事情😍
／
今天小邊就要來跟大家介紹
這本書
跟著繪本！
我們一起到戶外探索神奇的寶藏吧🌤

小時候
小編特別喜歡下過雨得午後
你聞過雨水的味道嗎？
總覺得空氣瀰漫一股泥土的味道
就好像暫時離開了都市的喧囂

在鄉下的外婆家
下雨後的院子，
就會有好多小動物🐾
循著他們的軌跡
看到了成群的螞蟻、長長得蚯蚓

或許，
不是雨的味道好聞吧！
應該是在聞到雨的味道後
就會想起在玩耍的快樂時光🐌

跟小編說說
你最喜歡大自然的什麼「味道」",,0,07/31/2024 05:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid038ByS535GfRr9pVPM9NX2YPGVA6jpCBH1zsWVVreSrs7Yo58srT6qNeveDDxVbEL4l,0,0,相片,,,,,總期間,3624,74,59,14,1,112,39,73,,,,,,,,
1.01E+15,1.00E+14,MindDuo親子共讀,"#小編出任務
「波隆那世界插畫大獎展」來了! 🌟
波隆那插畫展被譽為全球童書及繪本的風向指標
喜歡繪本的大小朋友千萬不能錯過😊
作品有來自全球各地的插畫家所繪製
這次將作品分為「樂園」、「森林」
「星空」、「傳說」四大主題分區
每個展區的作品都讓小編嘆為觀止🤩

/
小編最愛作為這次展覽主視覺的作品
呈現出小女孩幻想中的寵物狗🐶
有迷你的
毛髮蓬鬆的
超級巨大的...
每隻狗狗都好可愛啦😍
/
除此之外，來自台灣的插畫家-鄒駿昇的作品
「捉迷藏」
更是必看作品之一👍
/
最後喜歡插畫的粉絲千萬不要錯過
現在到9/22都還有展出
地點就在國立臺灣科學教育館
千萬不要錯過!
感謝 小典藏 Artco Kids 的邀請~",,0,07/31/2024 21:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid0294KZ1guY5618RwDjxY8cWNQpXscYbPTjckjJU5buw8p56xnh6qpA79LiPVv5ag28l,0,0,相片,,,,,總期間,3304,46,46,0,0,25,20,5,,,1,,,,,
1.44E+15,4.94E+14,MindDuo親子共讀,"今晚，你想來點……？
最近MindDuo小怪獸們很好奇，
大家有什麼想看的繪本呢？
於是決定這個月開始開放許願池⛲
給大家敲碗想看的繪本推薦✨

無論是讓你心動的暢銷新書，
或是耳聞已久的經典作品，
只要想看小編寫推薦文章，
就歡迎留言告訴我們🙋‍♀️

如果已經有其他人留言這本繪本，
也可以直接按讚那則留言並且蓋樓+1
最多人敲碗的幾本繪本，
小編就會安排在下個月跟大家分享，
也會盡量向出版社爭取贈書送給大家呦🤩

想看哪本書，就趕快來敲碗吧🤗",,0,08/01/2022 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02Y4RwvF7HCFQoJLDHQTi97wDP3wLpfC7norSQdF1JhBuda1dckzwt9yxiGVvSKAEdl,0,0,相片,,,,,總期間,68,178,123,52,3,4,,4,,,,,,,,
7.64E+14,1.00E+14,MindDuo親子共讀,"#MindDuo線上手作料理Part2
來和小編用《科學腦養成計劃：可以吃的實驗圖鑑》做空氣巧克力～","#MindDuo線上手作料理Part2
來和小編用《科學腦養成計劃：可以吃的實驗圖鑑》做空氣巧克力～",87,08/01/2023 05:00,N/A,https://www.facebook.com/reel/1014995476167673/,0,0,連續短片,,,,,總期間,2726,33,30,0,3,0,,,,,,,,,,
7.63E+14,1.00E+14,MindDuo親子共讀,"#活動延長至0814🥳~~
#動手做料理就有機會獲得親子共讀檯燈 
#總價值超過10000元的獎品🔥

#文末有驚喜

▍手作料理第二彈－空氣巧克力🍫

今天所要介紹的是空氣巧克力
參考《科學腦養成計劃-可以吃的實驗 》的食譜

準備以下幾種材料以及器具
▪ 冰淇淋甜筒(底部平)--3個
▪ 鮮奶油--適量
(小編用冰淇淋代替🍦~~)
▪ 板塊巧克力(苦)--2塊
▪ 小蘇打粉(食用)--2/3匙

▪ 耐熱碗
▪ 耐熱刮刀
▪ 小容器
▪ 湯匙

製作過程的參考步驟如下
👇製作過程短影音：
https://www.facebook.com/reel/1014995476167673
爸爸媽媽快帶著小朋友動起來啦！
只要大家每天跟著小編們一起做，
並且上傳自己的作品到留言處，
就可以抽《科學腦養成計劃》
或《媽媽牌創意遊戲150＋ 》則一！

沒有抽到書的粉絲也別氣餒!!
小編們會在8/7這天，
再挑選3位佳作作品，獲得精選繪本！
和1位手作達人，獲得MindDuo R 親子共讀護眼檯燈！(市價: $ 6,490)

大家快把這個活動跟朋友們分享吧🤩

#MindDuo線上手作料理Part2",,0,08/01/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02P5HEcM9rrbbm4bMj1deY19r5iZv5tMzX7e9DPpnLJQR7Qsvh2Kpk5rLDMVAeU8hhl,0,0,相片,,,,,總期間,4068,97,61,33,3,131,48,83,,,,,,,,
7.64E+14,1.00E+14,MindDuo親子共讀,"#MindDuo線上手作料理Part3
和小編一起用《媽媽牌創意遊戲150+》玩出奇幻糖果屋吧！","#MindDuo線上手作料理Part3
和小編一起用《媽媽牌創意遊戲150+》玩出奇幻糖果屋吧！",84,08/02/2023 05:00,N/A,https://www.facebook.com/reel/602530575105059/,0,0,連續短片,,,,,總期間,2077,29,28,0,1,0,,,,,,,,,,
7.64E+14,1.00E+14,MindDuo親子共讀,"#活動延長至0814🥳!!!
#動手做料理就有機會獲得親子共讀檯燈 
#總價值超過10000元的獎品🔥

▍手作料理第三彈－夢幻糖果屋🍭

今天所要介紹的是夢幻糖果屋
參考《媽媽牌創意遊戲150＋ 》的食譜

準備以下幾種材料以及器具
▪ 各式餅乾
▪ 巧克力
▪ 棉花糖
▪ 鮮奶油(也可以準備打發好的)
▪ 盤子
▪ 手持攪拌棒

製作過程的參考步驟如下
製作過程短影音：
https://fb.watch/maeOBSjRmQ/?mibextid=Nif5oz
/
不知道大家前兩天手作料理完成的如何呢！
大家可以發揮創意，
不用跟小編做得完全一樣
把糖果屋變得更大更漂亮（豪宅😎）
／
爸爸媽媽快帶著小朋友動起來啦！
只要大家每天跟著小編們一起做，
並且上傳自己的作品到留言處，
就可以抽《科學腦養成計劃》
或《媽媽牌創意遊戲150＋ 》則一！
／
沒有抽到書的粉絲也別氣餒!!💕
小編們會在8/7這天，
再挑選3位佳作作品，獲得精選繪本！
和1位手作達人，獲得MindDuo R 親子共讀護眼檯燈！(市價: $ 6,490)

大家快把這個活動跟朋友們分享吧🤩

#mindduo線上手作料理part3",,0,08/02/2023 07:00,N/A,https://www.facebook.com/MindDuoRead/posts/pfbid02sEJKgqhrmJVKc5Sj23KFbuPDX1bZfPH1kpBZC5bRuEtPhxo7MTdeuaCSY539xcPMl,0,0,相片,,,,,總期間,2871,79,48,28,3,35,8,26,1,,,,,,,
